PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,dwood,sla_var
26.0,0.9224717399111948,0.41614975804326093,4.777162560156403,0.0,0.11074074400794529,0.615,0.0,0.385,1.0,0.012468293658731748,0.0,0.024628325665133025,0.003375655131026205,0.0,0.0035624524904980994,0.6494057999850161,0.0,0.7531961182047173,0.002547471866676478
27.0,1.9149668030066354,0.4447884764029868,4.015496419648594,0.0,2.1633131612796905,0.595,0.0,0.405,1.0,0.04445209041808362,0.0,0.033491898379675936,0.002562672534506901,0.0,0.0046117023404680935,0.9003897237988145,0.0,0.8237935681480719,0.006969677716802244
28.0,11.812633816467553,0.4269807574850335,2.0623382783317172,0.0,7.910847906824428,0.365,0.0,0.635,1.0,0.028710142028405685,0.0,0.009863572714542908,0.007349409881976394,0.0,0.0029127825565113024,0.5043736180251089,0.0,0.6296245799919227,0.0034401638803796333
29.0,5.9268824111813,0.3796679325283634,4.723109789253975,0.0,4.1355259984771156,0.19375,0.0,0.80625,1.0,0.022593718743748752,0.0,0.03763452690538107,0.0027487097419483897,0.0,0.004276055211042208,0.4534026366052222,0.0,0.7061685560099715,0.00978950774442156
30.0,9.289236786331434,0.5408486389870115,2.7966798535319426,0.0,6.132956121309285,0.7775,0.0,0.2225,1.0,0.02898459691938388,0.0,0.02875915183036607,0.00218501700340068,0.0,0.0019707141428285655,0.35860444057314694,0.0,0.8640056310464417,0.0035862240541411437
31.0,14.382321509459784,0.5366003961055096,4.561071663500707,0.0,4.104095765827583,0.8125,0.0,0.1875,1.0,0.01791818363672735,0.0,0.03023444688937787,0.006584796959391877,0.0,0.0007672734546909382,0.36018171145534233,0.0,0.5615118443361785,0.0028274613871180493
32.0,17.35098420425892,0.677037985273685,4.674387870448012,0.0,2.407812401004929,0.03625,0.0,0.96375,1.0,0.010958791758351672,0.0,0.027696939387877574,0.006426665333066612,0.0,0.0029146629325865173,0.07959394811817909,0.0,0.5245811295100837,0.008544144268195651
33.0,9.448615075611569,0.2749541122731931,1.3635643683747638,0.0,4.3188242101565395,0.38375,0.0,0.61625,1.0,0.03498339667933587,0.0,0.031532706541308256,0.0034816963392678532,0.0,0.0012871974394878976,0.1850699429456353,0.0,0.770814710315777,0.009633160663218367
34.0,4.0119452921278915,0.6445991619815666,3.2032008253782407,0.0,8.075506935288313,0.2825,0.0,0.7175,1.0,0.0440502100420084,0.0,0.0511010202040408,0.006575495099019803,0.0,0.0014028405681136226,0.9635043352754498,0.0,0.845015304363006,0.0027367026240102143
35.0,17.284693487466388,0.5911219062379065,2.9816611410362723,0.0,1.84630216377975,0.73875,0.0,0.26125,1.0,0.04090378075615123,0.0,0.02782676535307061,0.0006576515303060612,0.0,0.0041491298259651935,0.8432664132079734,0.0,0.6735904639889589,0.00705141267040967
36.0,4.960569202130233,0.36292270855949293,2.031274603083211,0.0,8.148830979597856,0.715,0.0,0.285,1.0,0.03154290858171634,0.0,0.03250050010002,0.0024454690938187636,0.0,0.0006506901380276055,0.3633010392068154,0.0,0.8157331022399383,0.006940633292177569
37.0,16.35527877381404,0.42721982357518806,7.091285419034429,0.0,5.344633675380481,0.44375,0.0,0.55625,1.0,0.02105481096219244,0.0,0.014867773554710941,0.007505681136227244,0.0,0.002355251050210042,0.43557100062326115,0.0,0.5306829969650787,0.0028093773291258373
38.0,16.472408973533327,0.6137096154203135,5.203750044504203,0.0,8.154980358777188,0.47125,0.0,0.52875,1.0,0.00533246649329866,0.0,0.04089197839567913,0.0035449489897979593,0.0,0.0017234446889377874,0.9188795197449868,0.0,0.7683497565600235,0.004225257597164595
39.0,18.080182515573043,0.6743403791482105,3.5120590725109024,0.0,7.4011946769394035,0.2525,0.0,0.7475,1.0,0.011537107421484297,0.0,0.04507001400280056,0.0002725545109021804,0.0,0.004884356871374275,0.009283446851138227,0.0,0.581979596010246,0.007719711591875067
40.0,7.924761779196508,0.2411405289592301,4.453288291035037,0.0,3.958316773066586,0.3975,0.0,0.6025,1.0,0.020545109021804363,0.0,0.046273854770954186,0.0075391678335667124,0.0,0.003182616523304661,0.03429216398606623,0.0,0.7972970857507911,0.002304779080876859
41.0,6.705994372163563,0.2675733013471867,7.590180184469127,0.0,1.5535191858857254,0.31875,0.0,0.68125,1.0,0.041374274854971,0.0,0.015882776555311062,0.0044732746549309855,0.0,0.0017074614922984596,0.31936358522366143,0.0,0.7129935596625724,0.006232752382668351
42.0,0.5238117839878186,0.6522037753802898,1.1436202382632896,0.0,3.970882126805786,0.95125,0.0,0.04875,1.0,0.0482748549709942,0.0,0.017948189637927586,0.0035468093618723742,0.0,0.003269113822764553,0.6548416255897119,0.0,0.8834215382602433,0.007686424537481667
43.0,2.869710022199267,0.6784076503030656,4.406621845678853,0.0,5.132874211959749,0.55125,0.0,0.44875,1.0,0.030307861572314465,0.0,0.01611882376475295,0.0014036607321464294,0.0,0.003525785157031406,0.20097699826481275,0.0,0.6043770069355587,0.0032866880629583406
44.0,15.116823953360976,0.5360804243577455,3.976348702213175,0.0,2.08164512421348,0.69125,0.0,0.30875,1.0,0.008753350670134028,0.0,0.0342000400080016,0.003249149829965993,0.0,0.0004579515903180636,0.6054321695312613,0.0,0.8617869442009963,0.006314522374047353
45.0,17.9445579898506,0.5005022319986865,4.855911561504567,0.0,7.18663912973429,0.3525,0.0,0.6475,1.0,0.03844348869773955,0.0,0.03578155631126225,0.006527125425085016,0.0,0.002362772554510902,0.8214452587469663,0.0,0.8672119164278377,0.0062786356825326895
46.0,7.203614644557323,0.518195423586787,6.2242449261957455,0.0,2.1545833414328777,0.82,0.0,0.18,1.0,0.04208981796359272,0.0,0.043736347269453885,0.004780236047209441,0.0,0.0007230846169233847,0.08997535221070897,0.0,0.7122542754164887,0.00801674735664367
47.0,18.662698455898653,0.3169169043990972,1.4940914822958713,0.0,6.383901465704964,0.19,0.0,0.81,1.0,0.04731426285257052,0.0,0.025053210642128423,0.006586657331466292,0.0,0.003586897379475895,0.2098737515282495,0.0,0.7866326405015377,0.008971523634034528
48.0,5.639263765233742,0.36339527956813567,6.1115432542646655,0.0,6.852564459371633,0.69125,0.0,0.30875,1.0,0.0360616123224645,0.0,0.0028411682336467294,0.00798007601520304,0.0,0.0004936787357471494,0.8830838748845938,0.0,0.8857797976925094,0.005722520204002693
49.0,1.6750106637033215,0.6106082851864932,6.8899868692397845,0.0,4.129779778448734,0.41,0.0,0.59,0.0,0.023377875575115024,0.0,0.057922784556911376,0.004910462092418483,0.0,0.004916323264652931,0.4703602426369916,0.0,0.7524274981968864,0.008631276367597038
50.0,3.1838891494182033,0.6780854187829577,2.640071322683201,0.0,3.192404511940633,0.64,0.0,0.36,0.0,0.01590878175635127,0.0,0.013085617123424684,0.007306621324264852,0.0,0.0030867173434686937,0.7777873850960101,0.0,0.615907821264797,0.003469663836907918
51.0,13.492987525418142,0.6505569507744267,3.6443498923597697,0.0,6.3512554528432315,0.55625,0.0,0.44375,0.0,0.04635367073414683,0.0,0.03202840568113622,0.005297419483896779,0.0,0.004197079415883177,0.3130685055455953,0.0,0.6144799177050997,0.008893189808107107
52.0,6.1937228823442885,0.3841658307347273,3.0732607695050915,0.0,7.043541130837225,0.20625,0.0,0.79375,0.0,0.045432286457291464,0.0,0.008258451690338068,0.008873054610922184,0.0,0.0033424484896979394,0.3536203184305125,0.0,0.5654869517993195,0.009135617852937795
53.0,0.523955009830688,0.24945118183518117,1.3074638463880814,0.0,8.24736365002338,0.8075,0.0,0.1925,0.0,0.042315263052610526,0.0,0.03549829965993198,0.006432246449289857,0.0,0.001266513302660532,0.6412946340852395,0.0,0.5344651149002893,0.003691001407573161
54.0,6.066189607629506,0.4507773837707571,7.387336879177747,0.0,7.956903332684665,0.49875,0.0,0.50125,0.0,0.014654130826165235,0.0,0.01700400080016003,0.009360472094418884,0.0,0.00479503900780156,0.9029217013254964,0.0,0.66654435052547,0.00565766484417635
55.0,14.671629554867977,0.4508971759837897,1.1767195191979427,0.0,4.790485579366524,0.8875,0.0,0.1125,0.0,0.039090418083616726,0.0,0.057899179835967186,0.007328945789157831,0.0,0.003915963192638528,0.9350213170695761,0.0,0.7232909513972762,0.006688606039958564
56.0,14.827547579489352,0.21286312946660269,4.89448947551098,0.0,2.403629078883854,0.29125,0.0,0.70875,0.0,0.04813762752550511,0.0,0.051927185437087416,0.0043188637727545505,0.0,0.003442108421684337,0.22490619496118794,0.0,0.7211408048665765,0.009523371095382063
57.0,1.6310979113500936,0.486902335551509,4.141329447560937,0.0,0.6405295562514989,0.87625,0.0,0.12375,0.0,0.04039407881576316,0.0,0.05579835967193438,0.004346769353870773,0.0,0.0018550710142028405,0.7731124180410983,0.0,0.5006247621711358,0.006133176226249194
58.0,6.005692245707391,0.5383621310193034,6.978364276534997,0.0,1.5385886891653953,0.25375,0.0,0.74625,0.0,0.03310142028405681,0.0,0.042508901780356066,0.003920744148829766,0.0,0.003080136027205441,0.8263404179847735,0.0,0.5689408345460818,0.0064786081370319425
59.0,14.867556625600972,0.41409922758283724,3.462065161388583,0.0,5.878502755835588,0.0425,0.0,0.9575,0.0,0.010997999599919983,0.0,0.00926165233046609,0.0008846169233846768,0.0,0.0038200640128025604,0.8831574754597928,0.0,0.5656614368989819,0.0022415367275698205
60.0,18.89527105805718,0.3105966408066011,4.469043984748794,0.0,0.4190060080344367,0.245,0.0,0.755,0.0,0.04879435887177436,0.0,0.027755951190238045,0.007394058811762351,0.0,0.0033913382676535307,0.4179747019678277,0.0,0.7028349983385265,0.002507137640332523
61.0,13.96148512169367,0.6612969313491048,4.910996880843079,0.0,2.175713010766112,0.73375,0.0,0.26625,0.0,0.023691538307661533,0.0,0.03463672734546909,0.0043876975395079005,0.0,0.004820424084816964,0.8408795086467034,0.0,0.684559996485906,0.0038165232184265703
62.0,11.912584565564538,0.4599181226157232,2.8186400866199355,0.0,3.3250453668416498,0.3425,0.0,0.6575,0.0,0.0255245049009802,0.0,0.02311762352470494,0.009014442888577716,0.0,0.004466913382676535,0.7776746157775589,0.0,0.7794825943127162,0.004526375778451407
63.0,12.73510588193344,0.547759738713423,6.92744744844178,0.0,2.507827524808608,0.5875,0.0,0.4125,0.0,0.012791758351670336,0.0,0.01243648729745949,0.0017310862172434487,0.0,0.003978015603120624,0.7479566673184359,0.0,0.863082036719167,0.007332451244244433
64.0,8.548339028622735,0.5577413671237403,3.899377664006452,0.0,3.609328591090935,0.73,0.0,0.27,0.0,0.028455291058211644,0.0,0.03730406081216243,0.007766133226645328,0.0,0.002030886177235447,0.8784426692694149,0.0,0.547767203981959,0.005648072546914216
65.0,9.240110178627045,0.4955639722697584,3.2627717785886468,0.0,7.929334064885622,0.7525,0.0,0.2475,0.0,0.04065873174634927,0.0,0.03988877775555111,0.0013590118023604721,0.0,0.0019970394078815765,0.7413884418495942,0.0,0.7770680014196717,0.007454795565636127
66.0,3.3519048870094696,0.5891841708151976,3.617654546291723,0.0,5.390342361746655,0.79875,0.0,0.20125,0.0,0.03476775355071014,0.0,0.05081776355271054,0.001360872174434887,0.0,0.00151378275655131,0.4514435912009748,0.0,0.6283271374424393,0.009275780245795898
67.0,5.113695221536958,0.632483724615093,4.9218554364894755,0.0,2.013489480019091,0.6675,0.0,0.3325,0.0,0.0034406881376275256,0.0,0.011940788157631527,0.002153390678135627,0.0,0.001922764552910582,0.23990988295422502,0.0,0.6080639164306882,0.0033729601056789083
68.0,6.374592316613475,0.5783793448138522,4.4869189149713655,0.0,4.463745602289016,0.40375,0.0,0.59625,0.0,0.04425605121024205,0.0,0.012731546309261852,0.00449001800360072,0.0,0.003337747549509902,0.5800398284983492,0.0,0.7235009555656955,0.0037538684372657506
69.0,11.980768713422782,0.22822839272115286,2.0440322149613905,0.0,2.6214897214562076,0.1775,0.0,0.8225,0.0,0.030984196839367876,0.0,0.027590718143628724,0.006569913982796559,0.0,0.004008101620324065,0.04483602694080939,0.0,0.596700590400457,0.00653353133642873
70.0,3.0377989590568615,0.3225843019516244,5.8764114960454865,0.0,3.6956514620642045,0.50375,0.0,0.49625,0.0,0.030239247849569918,0.0,0.058548309661932384,0.001972934586917383,0.0,0.0038454490898179633,0.40465160546606094,0.0,0.6159647996969135,0.008884958110283905
71.0,10.144949107926598,0.5364331109861994,2.056790109740957,0.0,2.5355491706800835,0.20625,0.0,0.79375,0.0,0.024642328465693142,0.0,0.028664732946589316,0.00846377275455091,0.0,0.0029005601120224043,0.38242532872441815,0.0,0.8877959587272299,0.007107913861401202
72.0,7.161545738211854,0.5926865381273652,1.8435587396181434,0.0,6.548965662272602,0.135,0.0,0.865,0.0,0.041707541508301665,0.0,0.04005401080216043,0.00796519303860772,0.0,0.0007992398479695938,0.06301706581399456,0.0,0.7245436366381279,0.0026100251613177497
73.0,4.02866654933139,0.4859605084213978,7.562789410433946,0.0,2.676263245221841,0.32125,0.0,0.67875,0.0,0.04663792758551711,0.0,0.058017203440688135,0.005509501900380075,0.0,0.0019124224844968992,0.34619270802866975,0.0,0.7227482402129469,0.0027470950565233842
74.0,8.889327062378044,0.23150284628436346,1.0731649437914064,0.0,5.548946595411079,0.61,0.0,0.39,0.0,0.028269053810762154,0.0,0.026646529305861172,0.007081516303260651,0.0,0.004653070614122824,0.8659417386451128,0.0,0.7800580386254972,0.0038562949561941613
75.0,9.983831342238972,0.5694972081116413,5.329931497318546,0.0,2.9441331292054747,0.73625,0.0,0.26375,0.0,0.025485297059411886,0.0,0.04525885177035407,0.009345589117823565,0.0,0.0018804560912182436,0.13400175927522906,0.0,0.6802390852647657,0.006983185916541412
76.0,2.6742367967617082,0.6943293351214899,3.3999139855957337,0.0,7.224429902055614,0.29875,0.0,0.70125,0.0,0.015428485697139428,0.0,0.053367073414682935,0.0025756951390278056,0.0,0.0022931986397279453,0.26476207973394766,0.0,0.7769275102521614,0.0056836700419145465
77.0,18.86304601614531,0.373250208516968,4.1421602942398685,0.0,3.124970458631674,0.22625,0.0,0.77375,0.0,0.04081556311262253,0.0,0.04600240048009602,0.0006781156231246249,0.0,0.0042149429885977195,0.9660545330932937,0.0,0.8827579221895013,0.008081108413910514
78.0,16.067978313202143,0.6700975137321936,1.1386045974711583,0.0,6.075355492115622,0.445,0.0,0.555,0.0,0.019349269853970796,0.0,0.034813762752550506,0.0020529305861172235,0.0,0.0048458091618323665,0.2924106055207987,0.0,0.5902397693306041,0.004657161926634177
79.0,6.411624412193863,0.4525689681317571,6.496853879069547,0.0,1.4837899032064872,0.7675,0.0,0.2325,0.0,0.03467953590718144,0.0,0.05106561312262452,0.0008548509701940387,0.0,0.003944168833766753,0.6377488586867831,0.0,0.6828835769424506,0.004117172916627668
80.0,12.3961253299469,0.3102932353788777,4.467502716327249,0.0,2.112232927949681,0.79375,0.0,0.20625,0.0,0.03629685937187438,0.0,0.02698879775955191,0.0030817163432686535,0.0,0.003455271054210842,0.5167189731416607,0.0,0.8590637765088636,0.002476887180084978
81.0,13.204402164014343,0.6046926696053936,7.373771051733909,0.0,3.72562424127464,0.365,0.0,0.635,0.0,0.04786317263452691,0.0,0.02934926985397079,0.003624944988997799,0.0,0.0011649729945989197,0.15508496557810805,0.0,0.7283102591847286,0.0020226642265696233
82.0,6.943689864316593,0.5303869331297659,5.511908513535138,0.0,0.43518800808861763,0.94625,0.0,0.05375,0.0,0.02278975795159032,0.0,0.02557251450290058,0.0033849569913982796,0.0,0.001956611322264453,0.0882819128207145,0.0,0.6315094650762535,0.007458787694635801
83.0,12.581149062638676,0.5833286041885185,2.9332710737430023,0.0,2.345201062261305,0.54375,0.0,0.45625,0.0,0.018535707141428288,0.0,0.04940148029605921,0.006175515103020603,0.0,0.004874014802960592,0.6991791158764828,0.0,0.8065745922212622,0.002962591227452193
84.0,14.390773542419375,0.48591599831675,3.18753606316627,0.0,5.706645355576095,0.08625,0.0,0.91375,0.0,0.04339347869573915,0.0,0.05504300860172034,0.001519003800760152,0.0,0.0016463492698539706,0.35031884588871604,0.0,0.6480149243071293,0.007493138878658679
85.0,5.221411883055321,0.24191505383594508,2.148737046721372,0.0,7.212067085938504,0.27875,0.0,0.72125,0.0,0.007028205641128226,0.0,0.05079415883176635,0.0023989597919583916,0.0,0.0027783356671334265,0.020455659113212614,0.0,0.7208019613629961,0.0022582247940244812
86.0,17.569514673994526,0.4996717064544218,5.823195735594638,0.0,1.6929512718935544,0.73625,0.0,0.26375,0.0,0.004636527305461093,0.0,0.014419283856771353,0.0002837167433486697,0.0,0.001001380276055211,0.9920862754519455,0.0,0.7883052604397953,0.007890875141666033
87.0,4.368875504565872,0.2710254747652229,3.994594323446868,0.0,1.4377266563381506,0.8275,0.0,0.1725,0.0,0.012742748549709942,0.0,0.03614742948589718,0.002391518303660732,0.0,0.0009393278655731145,0.18939989715899888,0.0,0.6108074694324088,0.004752526985464874
88.0,16.254760891101128,0.31173837136549104,7.756265111147728,0.0,0.7819719198477065,0.48875,0.0,0.51125,0.0,0.0381494298859772,0.0,0.019836567313462693,0.008500980196039207,0.0,0.0007465893178635727,0.4441125941330859,0.0,0.8297684531197667,0.007176978162948869
89.0,7.71467379507432,0.6086591001633301,4.268319921224055,0.0,2.7384893289797136,0.9125,0.0,0.0875,0.0,0.011546909381876375,0.0,0.052175035007001394,0.0032919383876775354,0.0,0.0021136227245449088,0.27207077733265567,0.0,0.5327761134628985,0.00743933163149305
90.0,15.838610827022075,0.2582138517896556,7.982265794781015,0.0,6.436435724932301,0.6825,0.0,0.3175,0.0,0.04980396079215844,0.0,0.01617783556711342,0.006125285057011401,0.0,0.004545889177835567,0.1482226293276655,0.0,0.6091960197531766,0.007945683002990348
91.0,0.4964048644465129,0.6528789511695965,2.2544889395009404,0.0,4.912324892473854,0.08625,0.0,0.91375,0.0,0.04758871774354871,0.0,0.05007421484296859,0.008569813962792558,0.0,0.0013342068413682736,0.7085366414608131,0.0,0.6285617410322327,0.007765456156772744
92.0,16.782017559641474,0.2610497708020877,4.079889429836983,0.0,0.1240309793915434,0.84875,0.0,0.15125,0.0,0.011899779955991199,0.0,0.05542068413682736,0.007487077415483096,0.0,0.004562812562512502,0.1717804450656658,0.0,0.5385472415845156,0.0020025277439344063
93.0,0.5518592439738161,0.5643765868893792,7.409472328498973,0.0,2.4728331900010576,0.0875,0.0,0.9125,0.0,0.03863952790558112,0.0,0.031461892378475693,0.008361452290458092,0.0,0.0011461692338467693,0.43921662700232506,0.0,0.682383932736395,0.0028226863832155977
94.0,4.224389872359022,0.49518256385333187,4.9750416917430105,0.0,1.771233557323619,0.06375,0.0,0.93625,0.0,0.012987797559511904,0.0,0.044125825165033,0.007684276855371073,0.0,0.0026015803160632125,0.3895856667221726,0.0,0.8020088993095166,0.0024879946390865414
95.0,18.754915216057054,0.29962677631281875,3.577553381748068,0.0,5.849163926074649,0.2075,0.0,0.7925,0.0,0.042364272854570915,0.0,0.05209241848369674,0.009306521304260853,0.0,0.0028761152230446087,0.7491115236664887,0.0,0.8603407116439019,0.008211477188841479
96.0,12.532695711322528,0.3133690240229436,5.287521258510349,0.0,3.014551085753377,0.41875,0.0,0.58125,0.0,0.039903980796159234,0.0,0.014372074414882974,0.006579215843168632,0.0,0.004495119023804761,0.5792691567989872,0.0,0.6756391080574939,0.003383921380191275
97.0,11.163159810486585,0.3917585059568034,5.942131982816994,0.0,6.198367146742826,0.30125,0.0,0.69875,0.0,0.01313482696539308,0.0,0.018172434486897378,0.00871864372874575,0.0,0.000518123624724945,0.04644057988792152,0.0,0.5403663127386624,0.003413772209432004
98.0,7.322729457577671,0.29398352129977223,6.228751690010143,0.0,0.7407611892475431,0.55875,0.0,0.44125,0.0,0.04206041208241649,0.0,0.04909461892378475,0.0011562312462492497,0.0,0.0028150030006001197,0.8919182000244033,0.0,0.7615074409203266,0.00288229683643017
99.0,10.095535801769506,0.6679446552901205,5.93417185455175,0.0,2.429372350247504,0.75,0.0,0.25,0.0,0.011184236847369473,0.0,0.028239847969593918,0.0017013202640528105,0.0,0.00413502700540108,0.6137650136620206,0.0,0.6720480654943211,0.004217132862056836
100.0,8.995319331903081,0.6888892317173075,7.97861710243536,44.18869948364743,7.124001140761818,0.4375,0.175,0.3875,0.0,0.04066853370674135,0.00549369873974795,0.05563312662532506,0.007978215643128625,0.0012920140828165633,0.0015288257651530305,0.09354641926797647,0.0,0.5183977186436545,0.0025651013399719726
