PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,dwood,sla_var
21.0,8.737138537349502,0.5595393570160991,7.161751532828124,0.0,8.016433127825582,0.52375,0.0,0.47625,1.0,0.027847569513902784,0.0,0.03859051810362072,0.0012715743148629726,0.0,0.0032653530706141225,0.19249921102007386,0.0,0.7284184528276915,0.032901638944796766
22.0,0.16296279654106532,0.2318484660054752,2.8651423751857426,0.0,3.6495271297134253,0.615,0.0,0.385,1.0,0.044403080616123226,0.0,0.026257051410282055,0.0051076615323064605,0.0,0.0011104420884176834,0.30976147685584055,0.0,0.7351002000789886,0.026846848232495342
23.0,13.175471444535331,0.6277073440137979,3.9764501933315177,0.0,2.615188414184798,0.42875,0.0,0.57125,1.0,0.007488897779555912,0.0,0.055857371474294856,0.00020372074414882978,0.0,0.001133006601320264,0.3750361323566157,0.0,0.5054664195146424,0.034550219403211756
24.0,10.715971597566389,0.29602177023185766,5.2915291296558085,0.0,4.6329239077444635,0.54625,0.0,0.45375,1.0,0.0360616123224645,0.0,0.053367073414682935,0.006921524304860972,0.0,0.001037107421484297,0.5936993706004459,0.0,0.6823341101707616,0.012838337615152844
25.0,14.280970899792516,0.6825544310435532,7.26181908271164,0.0,2.128793096937442,0.51125,0.0,0.48875,1.0,0.007645729145829166,0.0,0.05509021804360872,0.0008920584116823364,0.0,0.0029278255651130226,0.8900663661482741,0.0,0.5705695479500205,0.03593023055632235
26.0,17.50503650518677,0.4007249687282175,6.136905242225406,0.0,3.7647332216264595,0.29125,0.0,0.70875,1.0,0.031239047809561916,0.0,0.03528585717143429,0.0030835767153430684,0.0,0.003174154830966193,0.43092623721614853,0.0,0.7654426780325072,0.03809283598739459
27.0,16.1502145356821,0.2409437332399022,7.8274834791907395,0.0,2.649210346998681,0.32875,0.0,0.67125,1.0,0.00824364872974595,0.0,0.01590638127625525,0.002077115423084617,0.0,0.003168513702740548,0.5220371734398018,0.0,0.6579006392756914,0.03603102889060591
28.0,3.386054478556171,0.30592756719154096,3.1730223428055493,0.0,2.74521909990929,0.48875,0.0,0.51125,1.0,0.04751030206041209,0.0,0.049554910982196436,0.008962352470494098,0.0,0.001596519303860772,0.41828383626843646,0.0,0.7316990117067951,0.027891353497811466
29.0,2.894565181584697,0.63911734490122,8.244758056784402,0.0,4.253541919532314,0.88875,0.0,0.11125,1.0,0.02508341668333667,0.0,0.02713042608521704,0.006445269053810761,0.0,0.004840168033606721,0.21686375309371864,0.0,0.5248962083765359,0.03081504728600236
30.0,2.880247094474763,0.21565304749306546,3.132844676080245,0.0,6.4099988854814525,0.52125,0.0,0.47875,1.0,0.028337667533506705,0.0,0.05806441288257651,0.005474154830966193,0.0,0.002596879375875175,0.7861148130543493,0.0,0.6132508404182825,0.027732637382866458
31.0,0.10476823597089818,0.4203107865284852,7.699836962306197,0.0,7.595493123772346,0.4975,0.0,0.5025,1.0,0.04353070614122825,0.0,0.029573514702940586,0.005137427485497098,0.0,0.003013382676535307,0.24871880875365948,0.0,0.7988674173749906,0.01664810237923533
32.0,17.281732604542317,0.5336577391398123,2.2756896723167057,0.0,6.309341136226011,0.78125,0.0,0.21875,1.0,0.0472750550110022,0.0,0.030777355471094215,0.009139087817563512,0.0,0.004278875775155031,0.6558911939823644,0.0,0.801099049821228,0.02456078082722043
33.0,12.055005062509219,0.3000684952566408,7.6828860788080116,0.0,7.665819922127165,0.45625,0.0,0.54375,1.0,0.046383076615323066,0.0,0.03436527305461092,0.008117743548709741,0.0,0.0014357471494298858,0.3112033361497597,0.0,0.6987960473870811,0.01774515056354662
34.0,15.529961209591509,0.4975324415799982,5.4690472742045655,0.0,6.337731472091068,0.84125,0.0,0.15875,1.0,0.04166833366673335,0.0,0.04170634126825365,0.0007116023204640927,0.0,0.00467375475095019,0.560045189283918,0.0,0.6136071819702911,0.018026055562837734
35.0,12.99640083071282,0.3198236092987345,3.226579290414163,0.0,0.7969162083077407,0.54625,0.0,0.45375,1.0,0.03785537107421485,0.0,0.037717143428685734,0.008195879175835167,0.0,0.0025583316663332664,0.5300075039509028,0.0,0.8612220941330455,0.03346017419183115
36.0,2.2442219202393305,0.659686556093187,7.337247671210438,0.0,2.847382454035941,0.6425,0.0,0.3575,1.0,0.03974714942988598,0.0,0.05398079615923184,0.008938167633526705,0.0,0.0026429485897179433,0.3889018751370132,0.0,0.8828602142807751,0.0129824261871368
37.0,15.57065342184796,0.26313276588584317,8.327545403447463,0.0,0.3086866723201317,0.5325,0.0,0.4675,1.0,0.025867573514702945,0.0,0.04981456291258251,0.002707781556311262,0.0,0.00456751350270054,0.9909077646168318,0.0,0.6928809563327288,0.01943600119623495
38.0,5.293847704689373,0.6919626455398411,7.182896394746612,0.0,3.456173306224842,0.885,0.0,0.115,1.0,0.01674194838967794,0.0,0.020249649929985996,0.0015152830566113223,0.0,0.0030961192238447687,0.3140553940324457,0.0,0.5886588707746518,0.030926009844313616
39.0,8.456324033755585,0.47916858207804447,3.653284147799406,0.0,4.207108941199808,0.245,0.0,0.755,1.0,0.03567933586717344,0.0,0.05288317663532706,0.0006185837167433486,0.0,0.0027820964192838567,0.3586424212136103,0.0,0.8107385842782867,0.028950320257570328
40.0,0.5388235122071207,0.45207321868478506,3.70526811803703,0.0,6.51646006591303,0.07625,0.0,0.92375,1.0,0.04583416683336668,0.0,0.05741528305661132,0.0015934186837367472,0.0,0.0020675535107021405,0.4611055469237152,0.0,0.8511437543141984,0.027101926411486815
41.0,8.276828686814724,0.3877692555793667,4.1608200943123315,0.0,1.7349420436955167,0.28,0.0,0.72,1.0,0.011154830966193241,0.0,0.04429105821164232,0.0036807561512302456,0.0,0.0015363472694538906,0.17000900438674085,0.0,0.6993263898789531,0.036946049016924776
42.0,7.384054269169844,0.5162193808901896,5.176697263935013,0.0,6.718766866276141,0.775,0.0,0.225,1.0,0.010880376075215043,0.0,0.055408881776355265,0.004960692138427685,0.0,0.0014338667733546709,0.9608295774239336,0.0,0.7619511314701155,0.021453730788119102
43.0,2.6218978609665227,0.33265658411269405,2.8625591322833026,0.0,4.490741863521397,0.2525,0.0,0.7475,1.0,0.03673794758951791,0.0,0.041434886977395474,0.0016176035207041408,0.0,0.004344688937787557,0.19445934912247156,0.0,0.7796564287974687,0.010975204159630879
44.0,1.8592218398189218,0.21171728299857306,4.488203773047484,0.0,2.4903869510422947,0.0625,0.0,0.9375,1.0,0.024181636327265457,0.0,0.0276379275855171,0.001344128825765153,0.0,0.003160992198439688,0.8086220917649763,0.0,0.8043700943332224,0.03437078813179339
45.0,15.388286260806641,0.6116856970802389,3.337129270876753,0.0,2.733504670597189,0.50375,0.0,0.49625,1.0,0.033395479095819164,0.0,0.014206841368273652,0.009185597119423884,0.0,0.001749769953990798,0.18264439103274685,0.0,0.8063567355558625,0.028694249604943628
46.0,9.090228062857602,0.31688692931239565,5.376829963805793,0.0,5.106110361755232,0.41375,0.0,0.58625,1.0,0.021192038407681538,0.0,0.05126625325065012,0.0008009001800360072,0.0,0.0010107821564312863,0.12191652187640573,0.0,0.7042434142282723,0.02961750677842264
47.0,15.261424060971859,0.579682670796934,5.612638543136162,0.0,7.651840094038432,0.54125,0.0,0.45875,1.0,0.04598119623924785,0.0,0.04707641528305661,0.0025143028605721144,0.0,0.0016134426885377074,0.052648794647857246,0.0,0.5931076752305101,0.009881338093032507
48.0,10.198433661000612,0.5620016592717452,7.328798968791668,0.0,5.545139415241098,0.90625,0.0,0.09375,1.0,0.019731546309261855,0.0,0.042768553710742147,0.005771814362872573,0.0,0.003109281856371274,0.8878601687941375,0.0,0.630668393728542,0.022729596078963316
49.0,13.769203077052213,0.359517062757565,6.197164319751583,0.0,5.045831311805883,0.48375,0.0,0.51625,1.0,0.030856771354270857,0.0,0.031166833366673332,0.004021204240848169,0.0,0.0015758351670334067,0.042909775047660456,0.0,0.6762127000974821,0.03451988153491652
50.0,18.61508359487609,0.3153499754603391,2.393790697454435,0.0,7.984720130294707,0.69125,0.0,0.30875,1.0,0.03885517103420685,0.0,0.050758751750350065,0.009051650330066012,0.0,0.001972594518903781,0.6879525168667415,0.0,0.568408784629034,0.01904851617539885
51.0,0.12568932757978532,0.2530714845314988,4.958439889642967,0.0,4.13856198622149,0.3225,0.0,0.6775,1.0,0.012095819163832768,0.0,0.016024404880976194,0.003446349269853971,0.0,0.003033126625325065,0.15941240567548293,0.0,0.5864027682715889,0.0184544321198718
52.0,0.6689519824177683,0.36864091782968256,5.735239040095953,0.0,7.579377473338452,0.75125,0.0,0.24875,1.0,0.04701040208041609,0.0,0.04586077215443088,0.007288017603520703,0.0,0.0015325865173034605,0.8426544621646419,0.0,0.7082417258319572,0.015732512004506136
53.0,18.119613130035106,0.5178504340449867,6.294327297000584,0.0,3.931765360859334,0.48625,0.0,0.51375,1.0,0.03120964192838568,0.0,0.04400780156031206,0.0019840968193638726,0.0,0.0017121624324864973,0.916474872049427,0.0,0.8585866351691036,0.010728723464262475
54.0,10.620078848223978,0.557383578967443,8.181988768542906,0.0,3.8490068593410207,0.47125,0.0,0.52875,1.0,0.01796719343868774,0.0,0.058265053010602114,0.00942000400080016,0.0,0.002781156231246249,0.27876452169129506,0.0,0.8848590625891863,0.01670975527947188
55.0,17.88870936079459,0.6863725638291202,7.614893524934798,0.0,1.2544897058428703,0.62875,0.0,0.37125,1.0,0.04275635127025405,0.0,0.03436527305461092,0.005500200040008001,0.0,0.0014554910982196437,0.1837724906352054,0.0,0.8403687406437913,0.02744736078460029
56.0,15.652626786622235,0.6436503137440159,3.4519713254441076,0.0,5.016155574666817,0.77625,0.0,0.22375,1.0,0.03753190638127626,0.0,0.05165573114622924,0.00669641928385677,0.0,0.0037815163032606522,0.7366763354681899,0.0,0.6839875676450847,0.03073485976879896
57.0,1.755114291998636,0.25720172968732513,7.03624718493054,0.0,2.480851156298147,0.11875,0.0,0.88125,1.0,0.04710842168433687,0.0,0.006134026805361072,0.0017813162632526504,0.0,0.0011433486697339467,0.5813302454289536,0.0,0.8024026927008046,0.0308774967380457
58.0,8.538929462604436,0.4339290993447661,4.088663722307135,0.0,4.874223550719436,0.8975,0.0,0.1025,1.0,0.04986277255451091,0.0,0.04527065413082616,0.006986637327465492,0.0,0.0006008601720344068,0.4327968029693222,0.0,0.6226775075096878,0.035581559908583534
59.0,14.563338595303103,0.42312224758938466,2.291828939184555,0.0,5.878833257953656,0.43,0.0,0.57,1.0,0.047020204040808165,0.0,0.041482096419283854,0.00939767953590718,0.0,0.0007531706341268253,0.013291749440416351,0.0,0.7773703128572769,0.014540918988606648
60.0,8.327600638844292,0.5081957501207983,5.104209796831405,0.0,6.39121935196143,0.245,0.0,0.755,1.0,0.022564312862572516,0.0,0.022645529105821162,0.0020678135627125423,0.0,0.0030284256851370274,0.2044626447772601,0.0,0.8659049439362718,0.01520422142052037
61.0,5.925017389247649,0.4751362389026212,7.010744661136606,0.0,2.43655373729215,0.25125,0.0,0.74875,1.0,0.01778095619123825,0.0,0.005083616723344669,0.0017943388677735548,0.0,0.0008293258651730347,0.06558278788546046,0.0,0.7980573006534083,0.014332805839113054
62.0,4.088149333561721,0.3313492501977664,6.916090023490491,0.0,5.947533883636796,0.6075,0.0,0.3925,1.0,0.021946789357871577,0.0,0.016614522904580913,0.002945909181836367,0.0,0.0026316663332666534,0.15748836176568545,0.0,0.8001530857298017,0.039622535057316874
63.0,9.614605349106473,0.4499143894668134,2.480021129119139,0.0,0.6708039495644247,0.8325,0.0,0.1675,1.0,0.016251850370074015,0.0,0.0023572714542908577,0.0023673334666933386,0.0,0.0008396679335867174,0.181958631582291,0.0,0.5845937403865242,0.03669601274218133
64.0,12.514301824090877,0.5749772362410537,3.8200261661773682,0.0,3.1800672782197816,0.57625,0.0,0.42375,1.0,0.044011002200440096,0.0,0.03535667133426685,0.0016975995199039807,0.0,0.0009506101220244049,0.37909861425939956,0.0,0.7057047902723563,0.035132447179921825
65.0,6.841004590585508,0.5030815390248873,4.809520550852064,0.0,0.5771461230520462,0.54875,0.0,0.45125,1.0,0.04103120624124825,0.0,0.057757551510302055,0.007784736947389477,0.0,0.003246549309861972,0.6330838866571793,0.0,0.7647704468149427,0.017350981826508106
66.0,11.785760265325958,0.6420728170988874,7.255153197033252,0.0,1.289236035635867,0.7075,0.0,0.2925,1.0,0.02445609121824365,0.0,0.04470414082816563,0.0033328665733146625,0.0,0.000975995199039808,0.9635795142783872,0.0,0.6546088784350458,0.034635948878299565
67.0,10.251825249233287,0.356772612493102,5.894500217826041,0.0,6.13178756356395,0.3025,0.0,0.6975,1.0,0.009958991798359674,0.0,0.05328445689137827,0.002343148629725945,0.0,0.003861432286457291,0.7396005817069258,0.0,0.8896056307467451,0.034218709084840065
68.0,9.408226285924744,0.4038259892064129,3.288270088134058,0.0,7.782693458946536,0.5525,0.0,0.4475,1.0,0.046726145229045814,0.0,0.04089197839567913,0.0036342468493698737,0.0,0.0038576715343068614,0.12048927113144635,0.0,0.8839506971225446,0.015627611931786814
69.0,11.748414449934792,0.5802367964234821,2.9379385943596046,0.0,1.4829198233842564,0.57,0.0,0.43,1.0,0.03892378475695139,0.0,0.016048009601920384,0.007286157231446288,0.0,0.004026905381076216,0.8752175177274105,0.0,0.8211351051443663,0.02547330166492586
70.0,15.579258542040474,0.6796424449732408,6.914499444075813,0.0,4.671663844535821,0.53,0.0,0.47,1.0,0.045226445289057816,0.0,0.026599319863972792,0.007892638527705541,0.0,0.0026786757351470293,0.845691858070222,0.0,0.5401658478411608,0.0283253435953615
71.0,9.825692643089635,0.6250440558288441,4.492255795092451,0.0,6.241244882589124,0.7,0.0,0.3,1.0,0.024936387277455493,0.0,0.011846369273854771,0.008123324664932987,0.0,0.004512982596519304,0.3062456090011637,0.0,0.5993922850591136,0.0159968368158013
72.0,1.7145009882507227,0.5141149549628974,6.50532722124367,0.0,4.320556327397492,0.3725,0.0,0.6275,1.0,0.02625965193038608,0.0,0.0062520504100820155,0.008186577315463092,0.0,0.001574894978995799,0.8322970393808868,0.0,0.5154954720732968,0.013291732162544801
73.0,2.876324306915536,0.2330752856116402,3.2270995323100937,0.0,3.4607956886106326,0.05,0.0,0.95,1.0,0.012095819163832768,0.0,0.009108221644328864,0.003738427685537107,0.0,0.0008114622924584917,0.3006396192486384,0.0,0.8903667789639462,0.014415773580701757
74.0,1.7186395800086864,0.5889894514219052,3.205044645467982,0.0,8.259362236538394,0.86625,0.0,0.13375,1.0,0.015889177835567113,0.0,0.05307201440288057,0.003405421084216843,0.0,0.0022913182636527304,0.12646565400205373,0.0,0.5602364207943116,0.029818917782390403
75.0,1.9236496317209932,0.5009934663462227,5.194393887159848,0.0,1.863338197681486,0.49625,0.0,0.50375,1.0,0.013615123024604922,0.0,0.022055411082216442,0.008259131826365273,0.0,0.004872134426885377,0.7663724404407753,0.0,0.710846092265933,0.03043431230253152
76.0,12.619412766430813,0.6053519103576027,3.7367545067671406,0.0,4.467225169200462,0.8,0.0,0.2,1.0,0.028200440088017607,0.0,0.05602260452090418,0.004897439487897579,0.0,0.0041087017403480695,0.7747548500288686,0.0,0.6200005827944315,0.03369201935623204
77.0,15.089848225108424,0.41330782716813197,6.976998108192343,0.0,5.861056685835979,0.05375,0.0,0.94625,1.0,0.022250650130026008,0.0,0.014513702740548109,0.009094438887777554,0.0,0.004693498699739948,0.957038612747494,0.0,0.5703890295363755,0.009826324491019622
78.0,15.297623324059959,0.6313331436428999,5.105332485816621,0.0,1.7476093229645293,0.1325,0.0,0.8675,1.0,0.04828465693138628,0.0,0.023589717943588717,0.002839867973594719,0.0,0.002918423684736947,0.5585830808528853,0.0,0.6044271170627343,0.030137048380607927
79.0,1.4659122763420134,0.46117104496515754,4.329877953284191,0.0,3.3524274323466408,0.8025,0.0,0.1975,1.0,0.029631526305261054,0.0,0.04298099619923985,0.0006204440888177635,0.0,0.000804880976195239,0.7340554906697505,0.0,0.5965316205308631,0.02922649860294526
80.0,4.272007035562289,0.3142217337282147,7.300289106364308,0.0,4.139780729340267,0.3425,0.0,0.6575,1.0,0.045961592318463695,0.0,0.04372454490898179,0.007924264852970594,0.0,0.004134086817363472,0.3105009338319949,0.0,0.6200789510500814,0.014123504645638437
81.0,6.905399538390977,0.5675938339047475,4.958439889642967,0.0,0.7564004509168414,0.6825,0.0,0.3175,1.0,0.04411882376475296,0.0,0.035604520904180835,0.0069922184436887365,0.0,0.0028535507101420284,0.9872506198279942,0.0,0.8919783647715855,0.03740885863454222
82.0,2.9646747713729926,0.46826743531178483,4.509388240752537,0.0,3.1195352370393277,0.7975,0.0,0.2025,1.0,0.016634126825365074,0.0,0.05981116223244649,0.005827625525105021,0.0,0.0030989397879575913,0.1412859150631412,0.0,0.6962725421877505,0.017778476839949937
83.0,12.940143387990062,0.6277960298269452,2.2544100076157543,0.0,0.6577372814302787,0.76875,0.0,0.23125,1.0,0.019437487497499503,0.0,0.011669333866773355,0.0039244648929785955,0.0,0.002115503100620124,0.4496195128719747,0.0,0.7720644851823696,0.019754250248702004
84.0,5.308597781296038,0.2583398944752133,6.381035812171559,0.0,0.8056718122605473,0.45875,0.0,0.54125,1.0,0.036992798559711944,0.0,0.018432086417283455,0.004690938187637527,0.0,0.0024210642128425683,0.198277493429205,0.0,0.5626929233673579,0.033228526689546116
85.0,5.058349172076783,0.628375861614145,3.636301706331765,0.0,4.888786692040113,0.32,0.0,0.68,1.0,0.01740848169633927,0.0,0.010595319063812763,0.004503040608121623,0.0,0.00303876775355071,0.9445943683635839,0.0,0.7119207230682633,0.024151107673242495
86.0,8.58574014030435,0.42358109909837727,5.395753239334798,0.0,8.330212360706843,0.6575,0.0,0.3425,1.0,0.04562832566513303,0.0,0.02926665333066613,0.007403360672134426,0.0,0.0004288057611522304,0.4188855572096322,0.0,0.7218261475179897,0.009587688695741732
87.0,18.586989339571442,0.6782822890912303,2.763498876284882,0.0,1.3757806397608752,0.9625,0.0,0.0375,1.0,0.042452490498099626,0.0,0.05530266053210642,0.0081251850370074,0.0,0.0020045609121824366,0.7547340905028422,0.0,0.5848335752823965,0.030946423769243434
88.0,2.3762428469020644,0.373009348336546,3.0030751779962688,0.0,2.829598878143991,0.8325,0.0,0.1675,1.0,0.02720064012802561,0.0,0.056388477695539105,0.004004460892178435,0.0,0.0036677535507101417,0.45570030601344624,0.0,0.7768766469249715,0.022150617477191104
89.0,0.8603875799213687,0.22852355063028568,3.086112988963346,0.0,0.6348760661156262,0.52875,0.0,0.47125,1.0,0.02934726945389078,0.0,0.02875915183036607,0.0022891978395679136,0.0,0.002223624724944989,0.12613829591347453,0.0,0.7790660560033504,0.032907669921889364
90.0,14.529272945227804,0.4820679241914941,8.121336832006456,0.0,2.8912853516548416,0.36,0.0,0.64,1.0,0.04637327465493099,0.0,0.015623124624924982,0.004769073814762952,0.0,0.0028902180436087216,0.12407964508117852,0.0,0.615857685624581,0.03668359626749225
91.0,13.904959352603106,0.2678063980828966,2.580252038121568,0.0,0.2839054386988978,0.5825,0.0,0.4175,1.0,0.04909821964392879,0.0,0.056966793358671726,0.006382016403280655,0.0,0.0008396679335867174,0.18169195943450786,0.0,0.6418857998401701,0.028763476406611012
92.0,9.789520243768948,0.43923084958481917,8.251057322721959,0.0,6.248630777118156,0.39375,0.0,0.60625,1.0,0.008341668333666733,0.0,0.010902180436087216,0.004750470094018803,0.0,0.0009882176435287058,0.4459303020135413,0.0,0.6698388545534255,0.032212801849658856
93.0,13.761874400218508,0.21660707769084858,6.115964104240443,0.0,6.394939243245088,0.74875,0.0,0.25125,1.0,0.040697939587917585,0.0,0.011468693738747749,0.0013924984996999399,0.0,0.0027369673934786957,0.018489305011939572,0.0,0.7049331952265993,0.037657692443548586
94.0,12.684174319530037,0.28829382100303086,4.1787789280197485,0.0,0.39064532891000064,0.4975,0.0,0.5025,1.0,0.0055383076615323065,0.0,0.009651130226045208,0.001314362872574515,0.0,0.0006469293858771753,0.5472195930315272,0.0,0.8371596079809678,0.03390122943367942
95.0,1.9990434694225991,0.4672227570211795,4.216883749583785,0.0,8.033368917027502,0.3025,0.0,0.6975,1.0,0.011066613322664533,0.0,0.027649729945989195,0.0032268253650730144,0.0,0.00035171034206841367,0.4981449517255544,0.0,0.7524043698918228,0.01817108560316105
96.0,18.922845033053772,0.23790725202727075,6.615388740146394,0.0,6.256810177962066,0.33375,0.0,0.66625,1.0,0.04017843568713743,0.0,0.02389657931586317,0.008560512102420485,0.0,0.004046649329865973,0.2934481816304258,0.0,0.6025495489673629,0.02334834305841632
97.0,13.273052853733688,0.6006956135632242,5.653436578619086,0.0,2.8065352002940176,0.33125,0.0,0.66875,1.0,0.02768093618723745,0.0,0.022173434686937384,0.008167973594718943,0.0,0.0018823364672934586,0.4678901813484064,0.0,0.8283103948630741,0.010176686903063292
98.0,7.474175800480261,0.2324606820162738,7.784340981910196,0.0,1.1883996622273358,0.8025,0.0,0.1975,1.0,0.037688737747549515,0.0,0.007101820364072814,0.0016045809161832367,0.0,0.0022189237847569515,0.27775650799020113,0.0,0.846925118408438,0.020200552113632135
99.0,8.342188280185574,0.21950432431900924,2.9415785299001898,0.0,3.1203723132524437,0.2025,0.0,0.7975,0.0,0.04912762552510502,0.0,0.053508701740348066,0.006101100220044008,0.0,0.0009665933186637327,0.3778840994621993,0.0,0.5017848353549867,0.02838667726936761
100.0,7.4116454738477735,0.564561005414347,7.6031493295936885,0.0,6.707748901145848,0.45625,0.0,0.54375,0.0,0.033767953590718144,0.0,0.023955591118223644,0.007996819363872774,0.0,0.00033008601720344065,0.6872955686967187,0.0,0.514970003104012,0.022984906311995734
101.0,3.019492243394258,0.6974579024240013,6.119889322958796,0.0,2.5057150804303623,0.1275,0.0,0.8725,0.0,0.012291858371674336,0.0,0.053532306461292256,0.0032528705741148227,0.0,0.00392254450890178,0.1884824415802439,0.0,0.5280392402034464,0.03896129920494967
